Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,433,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"saveAsToolStripMenuItem.Size = new System.Drawing.Size(127, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,432,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"saveAsToolStripMenuItem.Name = ""saveAsToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,432,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"saveAsToolStripMenuItem.Name = ""saveAsToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,428,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,saveToolStripMenuItem.Click += saveScriptToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,428,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,saveToolStripMenuItem.Click += saveScriptToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,427,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"saveToolStripMenuItem.Text = ""Save"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,427,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"saveToolStripMenuItem.Text = ""Save"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,426,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"saveToolStripMenuItem.Size = new System.Drawing.Size(127, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,426,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"saveToolStripMenuItem.Size = new System.Drawing.Size(127, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,425,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"saveToolStripMenuItem.Name = ""saveToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,425,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"saveToolStripMenuItem.Name = ""saveToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,424,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"saveToolStripMenuItem.Image = (System.Drawing.Image)resources.GetObject(""saveToolStripMenuItem.Image"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,424,12,T:System.Drawing.Image,,,,,"saveToolStripMenuItem.Image = (System.Drawing.Image)resources.GetObject(""saveToolStripMenuItem.Image"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,424,12,P:System.Windows.Forms.ToolStripItem.Image,,,,,"saveToolStripMenuItem.Image = (System.Drawing.Image)resources.GetObject(""saveToolStripMenuItem.Image"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,420,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"toolStripMenuItem4.Size = new System.Drawing.Size(124, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,420,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"toolStripMenuItem4.Size = new System.Drawing.Size(124, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,419,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"toolStripMenuItem4.Name = ""toolStripMenuItem4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,419,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"toolStripMenuItem4.Name = ""toolStripMenuItem4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,415,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,closeToolStripMenuItem.Click += closeToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,415,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,closeToolStripMenuItem.Click += closeToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,414,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"closeToolStripMenuItem.Text = ""Close"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,414,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"closeToolStripMenuItem.Text = ""Close"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,413,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"closeToolStripMenuItem.Size = new System.Drawing.Size(127, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,413,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"closeToolStripMenuItem.Size = new System.Drawing.Size(127, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,412,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"closeToolStripMenuItem.Name = ""closeToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,412,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"closeToolStripMenuItem.Name = ""closeToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,411,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"closeToolStripMenuItem.Image = (System.Drawing.Image)resources.GetObject(""closeToolStripMenuItem.Image"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,411,12,T:System.Drawing.Image,,,,,"closeToolStripMenuItem.Image = (System.Drawing.Image)resources.GetObject(""closeToolStripMenuItem.Image"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,411,12,P:System.Windows.Forms.ToolStripItem.Image,,,,,"closeToolStripMenuItem.Image = (System.Drawing.Image)resources.GetObject(""closeToolStripMenuItem.Image"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,407,12,T:System.Windows.Forms.ContextMenuStrip,,,,,"cmScriptTabs.Size = new System.Drawing.Size(128, 120);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,407,12,P:System.Windows.Forms.Control.Size,,,,,"cmScriptTabs.Size = new System.Drawing.Size(128, 120);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,406,12,T:System.Windows.Forms.ContextMenuStrip,,,,,"cmScriptTabs.Name = ""cmScriptTabs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,406,12,P:System.Windows.Forms.Control.Name,,,,,"cmScriptTabs.Name = ""cmScriptTabs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ContextMenuStrip,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,P:System.Windows.Forms.ToolStrip.Items,,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,405,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"cmScriptTabs.Items.AddRange(new System.Windows.Forms.ToolStripItem[] { closeToolStripMenuItem, toolStripMenuItem4, saveToolStripMenuItem, saveAsToolStripMenuItem, toolStripMenuItem5, runToolStripMenuItem });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,404,12,T:System.Windows.Forms.ContextMenuStrip,,,,,"cmScriptTabs.ImageScalingSize = new System.Drawing.Size(20, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,404,12,P:System.Windows.Forms.ToolStrip.ImageScalingSize,,,,,"cmScriptTabs.ImageScalingSize = new System.Drawing.Size(20, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,400,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,helpToolStripMenuItem1.Click += helpToolStripMenuItem1_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,400,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,helpToolStripMenuItem1.Click += helpToolStripMenuItem1_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,399,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem1.Text = ""Help..."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,399,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"helpToolStripMenuItem1.Text = ""Help..."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,398,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem1.Size = new System.Drawing.Size(108, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,398,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"helpToolStripMenuItem1.Size = new System.Drawing.Size(108, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,397,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem1.Name = ""helpToolStripMenuItem1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,397,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"helpToolStripMenuItem1.Name = ""helpToolStripMenuItem1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,393,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,aboutToolStripMenuItem.Click += aboutToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,393,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,aboutToolStripMenuItem.Click += aboutToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,392,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"aboutToolStripMenuItem.Text = ""About"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,392,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"aboutToolStripMenuItem.Text = ""About"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,391,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"aboutToolStripMenuItem.Size = new System.Drawing.Size(108, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,391,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"aboutToolStripMenuItem.Size = new System.Drawing.Size(108, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,390,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"aboutToolStripMenuItem.Name = ""aboutToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,390,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"aboutToolStripMenuItem.Name = ""aboutToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,386,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem.Text = ""Help"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,386,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"helpToolStripMenuItem.Text = ""Help"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,385,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem.Size = new System.Drawing.Size(44, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,385,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"helpToolStripMenuItem.Size = new System.Drawing.Size(44, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,384,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem.Name = ""helpToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,384,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"helpToolStripMenuItem.Name = ""helpToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,383,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { aboutToolStripMenuItem, helpToolStripMenuItem1 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,383,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { aboutToolStripMenuItem, helpToolStripMenuItem1 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,383,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"helpToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { aboutToolStripMenuItem, helpToolStripMenuItem1 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,383,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"helpToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { aboutToolStripMenuItem, helpToolStripMenuItem1 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,383,12,P:System.Windows.Forms.ToolStripDropDownItem.DropDownItems,,,,,"helpToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { aboutToolStripMenuItem, helpToolStripMenuItem1 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,383,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"helpToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { aboutToolStripMenuItem, helpToolStripMenuItem1 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,379,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,newDataTabToolStripMenuItem.Click += NewDataTabToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,379,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,newDataTabToolStripMenuItem.Click += NewDataTabToolStripMenuItem_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,378,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"newDataTabToolStripMenuItem.Text = ""New"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,378,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"newDataTabToolStripMenuItem.Text = ""New"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,377,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"newDataTabToolStripMenuItem.Size = new System.Drawing.Size(98, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,377,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"newDataTabToolStripMenuItem.Size = new System.Drawing.Size(98, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,376,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"newDataTabToolStripMenuItem.Name = ""newDataTabToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,376,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"newDataTabToolStripMenuItem.Name = ""newDataTabToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,372,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"dataTabsToolStripMenuItem.Text = ""Data tabs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,372,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"dataTabsToolStripMenuItem.Text = ""Data tabs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,371,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"dataTabsToolStripMenuItem.Size = new System.Drawing.Size(123, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,371,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"dataTabsToolStripMenuItem.Size = new System.Drawing.Size(123, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,370,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"dataTabsToolStripMenuItem.Name = ""dataTabsToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,370,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"dataTabsToolStripMenuItem.Name = ""dataTabsToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,369,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,dataTabsToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { newDataTabToolStripMenuItem });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,369,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,dataTabsToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { newDataTabToolStripMenuItem });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,369,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,dataTabsToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { newDataTabToolStripMenuItem });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,369,12,P:System.Windows.Forms.ToolStripDropDownItem.DropDownItems,,,,,dataTabsToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { newDataTabToolStripMenuItem });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\MainWindow.Designer.cs,369,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,dataTabsToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] { newDataTabToolStripMenuItem });
